ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10386,0.2527472527472528,0.8052516411378556,13,0.1474125907032521,2005-03-01,RESOLVED,1,3,2005,Ships,90,S700_2047,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10398,0.3296703296703297,1.0,7,0.2520603764373373,2005-03-30,SHIPPED,1,3,2005,Ships,90,S700_2047,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,CA,51100,France,EMEA,Henriot,Paul,Medium
10400,0.43956043956043966,0.8331509846827132,5,0.2615069698772193,2005-04-01,SHIPPED,2,4,2005,Ships,90,S700_2047,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,EMEA,Frick,Sue,Medium
10415,0.28571428571428575,0.9446115973741795,4,0.19030459528832036,2005-05-09,DISPUTED,2,5,2005,Ships,90,S700_2047,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium
10106,0.3076923076923077,1.0,9,0.24126237898574115,2003-02-17,SHIPPED,1,2,2003,Planes,99,S700_2466,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10120,0.19780219780219782,1.0,15,0.15460047188851728,2003-04-29,SHIPPED,2,4,2003,Planes,99,S700_2466,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10131,0.3736263736263737,1.0,1,0.29009379684971404,2003-06-16,SHIPPED,2,6,2003,Planes,99,S700_2466,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,CT,97561,USA,EMEA,Lewis,Dan,Medium
10143,0.21978021978021983,0.7643599562363237,4,0.12277998069212767,2003-08-10,SHIPPED,3,8,2003,Planes,99,S700_2466,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Small
10155,0.15384615384615385,1.0,2,0.13758660418935245,2003-10-06,SHIPPED,4,10,2003,Planes,99,S700_2466,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,CA,21240,Finland,EMEA,Karttunen,Matti,Small
10168,0.27472527472527475,1.0,16,0.2168466700537547,2003-10-28,SHIPPED,4,10,2003,Planes,99,S700_2466,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,EMEA,Hirano,Juri,Medium
10178,0.17582417582417587,0.8324671772428884,1,0.10649254779360134,2003-11-08,SHIPPED,4,11,2003,Planes,99,S700_2466,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,CA,31000,France,EMEA,Roulet,Annette,Small
10198,0.39560439560439564,1.0,1,0.31560430478792595,2003-11-27,SHIPPED,4,11,2003,Planes,99,S700_2466,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,CA,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10210,0.21978021978021983,0.9961706783369804,14,0.15518279614166064,2004-01-12,SHIPPED,1,1,2004,Planes,99,S700_2466,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10222,0.3406593406593407,0.8324671772428884,1,0.20327086827340124,2004-02-19,SHIPPED,1,2,2004,Planes,99,S700_2466,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,EMEA,Thompson,Valarie,Medium
10235,0.3516483516483517,0.8461433260393874,10,0.21251673630784365,2004-04-02,SHIPPED,2,4,2004,Planes,99,S700_2466,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,EMEA,Lincoln,Elizabeth,Medium
10250,0.3186813186813187,1.0,11,0.2519743512635775,2004-05-11,SHIPPED,2,5,2004,Planes,99,S700_2466,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,EMEA,Frick,Sue,Medium
10262,0.29670329670329676,0.8734956236323852,6,0.18474236930974725,2004-06-24,CANCELLED,2,6,2004,Planes,99,S700_2466,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10275,0.3626373626373627,1.0,16,0.2933965753157749,2004-07-23,SHIPPED,3,7,2004,Planes,99,S700_2466,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,CA,44000,France,EMEA,Labrune,Janine,Medium
10284,0.4285714285714286,1.0,8,0.30107487351726053,2004-08-21,SHIPPED,3,8,2004,Planes,99,S700_2466,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,CA,N 0106,Norway,EMEA,Klaeboe,Jan,Medium
10296,0.19780219780219782,1.0,4,0.14403040438448989,2004-09-15,SHIPPED,3,9,2004,Planes,99,S700_2466,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,CA,80686,Germany,EMEA,Donnermeyer,Michael,Small
10308,0.3186813186813187,0.8461433260393874,14,0.19294049484326875,2004-10-15,SHIPPED,4,10,2004,Planes,99,S700_2466,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,EMEA,Frick,Steve,Medium
10316,0.18681318681318687,1.0,6,0.16354194315427106,2004-11-01,SHIPPED,4,11,2004,Planes,99,S700_2466,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10328,0.3406593406593407,1.0,10,0.2602371794918927,2004-11-12,SHIPPED,4,11,2004,Planes,99,S700_2466,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10340,0.5384615384615385,0.8324671772428884,7,0.3194048528491611,2004-11-24,SHIPPED,4,11,2004,Planes,99,S700_2466,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,CA,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10352,0.4725274725274726,1.0,2,0.327421369682523,2004-12-03,SHIPPED,4,12,2004,Planes,99,S700_2466,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Brickhaven,MA,58339,USA,EMEA,Taylor,Leslie,Medium
10361,0.21978021978021983,1.0,9,0.16709250353107602,2004-12-17,SHIPPED,4,12,2004,Planes,99,S700_2466,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10375,0.29670329670329676,1.0,1,0.24811865886018852,2005-02-03,SHIPPED,1,2,2005,Planes,99,S700_2466,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,CA,44000,France,EMEA,Labrune,Janine,Medium
10386,0.3406593406593407,0.7789934354485777,14,0.192633892300894,2005-03-01,RESOLVED,1,3,2005,Planes,99,S700_2466,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10398,0.17582417582417587,0.8189277899343546,8,0.10489115609745697,2005-03-30,SHIPPED,1,3,2005,Planes,99,S700_2466,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,CA,51100,France,EMEA,Henriot,Paul,Small
10416,0.17582417582417587,1.0,11,0.14521711062763817,2005-05-10,SHIPPED,2,5,2005,Planes,99,S700_2466,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,CA,42100,Italy,EMEA,Moroni,Maurizio,Small
10105,0.27472527472527475,0.5318654266958424,3,0.11446053760586794,2003-02-11,SHIPPED,1,2,2003,Ships,72,S700_2610,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,CA,1734,Denmark,EMEA,Petersen,Jytte,Small
10119,0.3516483516483517,0.5318654266958424,12,0.14831107585141026,2003-04-28,SHIPPED,2,4,2003,Ships,72,S700_2610,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Small
10129,0.4285714285714286,0.7988238512035011,3,0.24674666762740366,2003-06-12,SHIPPED,2,6,2003,Ships,72,S700_2610,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,CA,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10143,0.27472527472527475,0.7988238512035011,16,0.1589524633712898,2003-08-10,SHIPPED,3,8,2003,Ships,72,S700_2610,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Small
10154,0.3296703296703297,0.512171772428884,1,0.13482791656587506,2003-10-02,SHIPPED,4,10,2003,Ships,72,S700_2610,Boards & Toys Co.,3105552373,4097 Douglas Av.,Glendale,CA,92561,USA,EMEA,Young,Leslie,Small
10167,0.43956043956043966,0.5912199124726477,10,0.2016760938983153,2003-10-23,CANCELLED,4,10,2003,Ships,72,S700_2610,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,CA,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10177,0.28571428571428575,0.6802516411378556,1,0.14482448291150363,2003-11-07,SHIPPED,4,11,2003,Ships,72,S700_2610,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,CA,28023,Spain,EMEA,Fernandez,Jesus,Small
10185,0.3626373626373627,0.4231400437636762,1,0.13035019598299202,2003-11-14,SHIPPED,4,11,2003,Ships,72,S700_2610,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Small
10197,0.4835164835164836,0.7099288840262583,7,0.2542058589760652,2003-11-26,SHIPPED,4,11,2003,Ships,72,S700_2610,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,CA,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10208,0.43956043956043966,0.650574398249453,1,0.2163547825217434,2004-01-02,SHIPPED,1,1,2004,Ships,72,S700_2610,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,CA,69004,France,EMEA,Saveley,Mary,Medium
10222,0.3296703296703297,0.739469365426696,13,0.1788198669624364,2004-02-19,SHIPPED,1,2,2004,Ships,72,S700_2610,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,EMEA,Thompson,Valarie,Small
10233,0.2527472527472528,0.7592997811816193,1,0.14024823777063924,2004-03-29,SHIPPED,1,3,2004,Ships,72,S700_2610,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,EMEA,Brown,William,Small
10248,0.28571428571428575,0.6702680525164113,4,0.14310692046788873,2004-05-07,CANCELLED,2,5,2004,Ships,72,S700_2610,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,EMEA,Yu,Kwai,Small
10261,0.41758241758241765,0.5715262582056893,2,0.18670771366410627,2004-06-17,SHIPPED,2,6,2004,Ships,72,S700_2610,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,EMEA,Fresnisre,Jean,Medium
10273,0.39560439560439564,0.48249452954048133,5,0.15650626035335022,2004-07-21,SHIPPED,3,7,2004,Ships,72,S700_2610,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,CA,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10283,0.4505494505494506,0.5318654266958424,7,0.19183319645282182,2004-08-20,SHIPPED,3,8,2004,Ships,72,S700_2610,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,EMEA,Lincoln,Elizabeth,Medium
10295,0.41758241758241765,0.4331236323851203,2,0.15396815009848777,2004-09-10,SHIPPED,3,9,2004,Ships,72,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,EMEA,Yoshido,Juri,Small
10306,0.40659340659340665,0.6604212253829322,1,0.20220915587246804,2004-10-14,SHIPPED,4,10,2004,Ships,72,S700_2610,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10316,0.46153846153846156,0.650574398249453,18,0.22730277258399767,2004-11-01,SHIPPED,4,11,2004,Ships,72,S700_2610,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
10327,0.16483516483516486,0.9495350109409191,1,0.11325765568902119,2004-11-10,RESOLVED,4,11,2004,Ships,72,S700_2610,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,CA,1734,Denmark,EMEA,Petersen,Jytte,Small
10339,0.4835164835164836,0.649206783369803,9,0.23788313369856046,2004-11-23,SHIPPED,4,11,2004,Ships,72,S700_2610,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10350,0.2527472527472528,0.6628829321663019,12,0.12521589009953188,2004-12-02,SHIPPED,4,12,2004,Ships,72,S700_2610,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10373,0.38461538461538464,0.5942286652078774,16,0.17656483099729647,2005-01-31,SHIPPED,1,1,2005,Ships,72,S700_2610,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,CA,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10386,0.3406593406593407,1.0,10,0.3334718069036305,2005-03-01,RESOLVED,1,3,2005,Ships,72,S700_2610,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10397,0.17582417582417587,0.5418490153172867,4,0.07211924118444166,2005-03-28,SHIPPED,1,3,2005,Ships,72,S700_2610,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,CA,31000,France,EMEA,Roulet,Annette,Small
10414,0.27472527472527475,0.6702680525164113,4,0.13752704829982643,2005-05-06,ON HOLD,2,5,2005,Ships,72,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,EMEA,Yoshido,Juri,Small
10103,0.39560439560439564,1.0,6,0.29253632357817666,2003-01-29,SHIPPED,1,1,2003,Classic Cars,101,S700_2824,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,CA,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10114,0.39560439560439564,1.0,10,0.3143999523552884,2003-04-01,SHIPPED,2,4,2003,Classic Cars,101,S700_2824,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,CA,75012,France,EMEA,Bertrand,Marie,Medium
10126,0.4285714285714286,1.0,6,0.3025637707554113,2003-05-28,SHIPPED,2,5,2003,Classic Cars,101,S700_2824,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,CA,28023,Spain,EMEA,Sommer,Mart¡n,Medium
10140,0.3296703296703297,1.0,6,0.26709492988213085,2003-07-24,SHIPPED,3,7,2003,Classic Cars,101,S700_2824,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,EMEA,Hirano,Juri,Medium
10150,0.15384615384615385,1.0,3,0.11924927227849805,2003-09-19,SHIPPED,3,9,2003,Classic Cars,101,S700_2824,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,CA,79903,Singapore,Japan,Natividad,Eric,Small
10164,0.3626373626373627,0.7528719912472648,4,0.19948576062796905,2003-10-21,RESOLVED,4,10,2003,Classic Cars,101,S700_2824,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,CA,8010,Austria,EMEA,Mendel,Roland,Medium
10175,0.39560439560439564,0.8082603938730855,11,0.23006440123905658,2003-11-06,SHIPPED,4,11,2003,Classic Cars,101,S700_2824,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,CA,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10183,0.18681318681318687,0.8220733041575492,3,0.11165920502445836,2003-11-13,SHIPPED,4,11,2003,Classic Cars,101,S700_2824,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,PA,71270,USA,EMEA,Cervantes,Francisca,Small
10194,0.21978021978021983,0.8496991247264771,6,0.134708804786823,2003-11-25,SHIPPED,4,11,2003,Classic Cars,101,S700_2824,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,CA,69004,France,EMEA,Saveley,Mary,Small
10206,0.29670329670329676,1.0,1,0.24923478034538005,2003-12-05,SHIPPED,4,12,2003,Classic Cars,101,S700_2824,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,EMEA,Tannamuri,Yoshi,Medium
10217,0.27472527472527475,0.8358862144420132,6,0.16512936495040317,2004-02-04,SHIPPED,1,2,2004,Classic Cars,101,S700_2824,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,CA,69045,Singapore,APAC,Victorino,Wendy,Small
10229,0.4835164835164836,1.0,11,0.37732479355796444,2004-03-11,SHIPPED,1,3,2004,Classic Cars,101,S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium
10245,0.41758241758241765,1.0,4,0.30488718570482193,2004-05-04,SHIPPED,2,5,2004,Classic Cars,101,S700_2824,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,CT,97823,USA,EMEA,Murphy,Leslie,Medium
10258,0.4285714285714286,0.7390590809628008,1,0.2322878211146951,2004-06-15,SHIPPED,2,6,2004,Classic Cars,101,S700_2824,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10270,0.43956043956043966,0.8358862144420132,4,0.2621834071409717,2004-07-19,SHIPPED,3,7,2004,Classic Cars,101,S700_2824,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10281,0.23076923076923078,0.8082603938730855,11,0.13523819047149882,2004-08-19,SHIPPED,3,8,2004,Classic Cars,101,S700_2824,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,EMEA,Yu,Kyung,Small
10291,0.2417582417582418,1.0,6,0.2040215665845874,2004-09-08,SHIPPED,3,9,2004,Classic Cars,101,S700_2824,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,CA,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10304,0.3736263736263737,1.0,1,0.27394753346710127,2004-10-11,SHIPPED,4,10,2004,Classic Cars,101,S700_2824,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,CA,78000,France,EMEA,Tonini,Daniel,Medium
10313,0.2637362637362638,0.988101750547046,9,0.1832093565978735,2004-10-22,SHIPPED,4,10,2004,Classic Cars,101,S700_2824,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,EMEA,Tannamuri,Yoshi,Small
10324,0.3076923076923077,1.0,5,0.27691062278549516,2004-11-05,SHIPPED,4,11,2004,Classic Cars,101,S700_2824,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,NY,10022,USA,EMEA,Frick,Michael,Medium
10348,0.28571428571428575,0.7651805251641137,7,0.1594355278085565,2004-11-01,SHIPPED,4,11,2004,Classic Cars,101,S700_2824,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,CA,28023,Spain,EMEA,Sommer,Mart¡n,Small
10358,0.23076923076923078,1.0,3,0.24110871008560608,2004-12-10,SHIPPED,4,12,2004,Classic Cars,101,S700_2824,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10371,0.3076923076923077,1.0,3,0.2808104306626071,2005-01-23,SHIPPED,1,1,2005,Classic Cars,101,S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium
10382,0.3076923076923077,0.3823851203501094,9,0.10164425723144521,2005-02-17,SHIPPED,1,2,2005,Classic Cars,101,S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small
10411,0.3076923076923077,1.0,4,0.22753805511052033,2005-05-01,SHIPPED,2,5,2005,Classic Cars,101,S700_2824,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,EMEA,Fresnisre,Jean,Medium
10424,0.43956043956043966,0.7390590809628008,1,0.2382375280041351,2005-05-31,IN PROCESS,2,5,2005,Classic Cars,101,S700_2824,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10106,0.28571428571428575,1.0,1,0.257665982631738,2003-02-17,SHIPPED,1,2,2003,Planes,118,S700_2834,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10120,0.19780219780219782,1.0,7,0.215797457037043,2003-04-29,SHIPPED,2,4,2003,Planes,118,S700_2834,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10133,0.23076923076923078,0.9954868708971554,2,0.16241552805854417,2003-06-27,SHIPPED,2,6,2003,Planes,118,S700_2834,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10145,0.15384615384615385,1.0,13,0.16693809937304557,2003-08-25,SHIPPED,3,8,2003,Planes,118,S700_2834,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,EMEA,Young,Julie,Small
10168,0.3296703296703297,1.0,8,0.2974551988982896,2003-10-28,SHIPPED,4,10,2003,Planes,118,S700_2834,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,EMEA,Hirano,Juri,Medium
10188,0.2527472527472528,1.0,8,0.2554962365824625,2003-11-18,SHIPPED,4,11,2003,Planes,118,S700_2834,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,CA,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
10210,0.20879120879120883,1.0,6,0.17174668600885104,2004-01-12,SHIPPED,1,1,2004,Planes,118,S700_2834,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10223,0.2527472527472528,1.0,8,0.19982324400194992,2004-02-20,SHIPPED,1,2,2004,Planes,118,S700_2834,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10235,0.20879120879120883,0.9467997811816193,2,0.14121510190306802,2004-04-02,SHIPPED,2,4,2004,Planes,118,S700_2834,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,EMEA,Lincoln,Elizabeth,Small
10250,0.41758241758241765,1.0,3,0.40980260531282653,2004-05-11,SHIPPED,2,5,2004,Planes,118,S700_2834,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,EMEA,Frick,Sue,Medium
10263,0.4505494505494506,1.0,9,0.3663812150430824,2004-06-28,SHIPPED,2,6,2004,Planes,118,S700_2834,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,CT,97562,USA,EMEA,King,Julie,Medium
10275,0.46153846153846156,1.0,8,0.4335514353337005,2004-07-23,SHIPPED,3,7,2004,Planes,118,S700_2834,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,CA,44000,France,EMEA,Labrune,Janine,Medium
10285,0.4285714285714286,1.0,13,0.36106088891209037,2004-08-27,SHIPPED,3,8,2004,Planes,118,S700_2834,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,EMEA,Hernandez,Marta,Medium
10297,0.3186813186813187,1.0,3,0.2576615710843657,2004-09-16,SHIPPED,3,9,2004,Planes,118,S700_2834,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,CA,2,Ireland,EMEA,Cassidy,Dean,Medium
10308,0.27472527472527475,1.0,6,0.2593328122805715,2004-10-15,SHIPPED,4,10,2004,Planes,118,S700_2834,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,EMEA,Frick,Steve,Medium
10318,0.4835164835164836,1.0,8,0.48798110681312024,2004-11-02,SHIPPED,4,11,2004,Planes,118,S700_2834,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,EMEA,Yu,Kyung,Large
10328,0.29670329670329676,1.0,11,0.2639627312477988,2004-11-12,SHIPPED,4,11,2004,Planes,118,S700_2834,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10340,0.2527472527472528,1.0,6,0.26560309161239853,2004-11-24,SHIPPED,4,11,2004,Planes,118,S700_2834,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,CA,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10353,0.46153846153846156,0.5733041575492341,4,0.20736257846120817,2004-12-04,SHIPPED,4,12,2004,Planes,118,S700_2834,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,CT,97561,USA,EMEA,Lewis,Dan,Medium
10361,0.41758241758241765,0.6228118161925602,5,0.1988394689379273,2004-12-17,SHIPPED,4,12,2004,Planes,118,S700_2834,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10375,0.20879120879120883,0.5449945295404814,10,0.08721040948717967,2005-02-03,SHIPPED,1,2,2005,Planes,118,S700_2834,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,CA,44000,France,EMEA,Labrune,Janine,Small
10388,0.4835164835164836,1.0,3,0.4905912723417303,2005-03-03,SHIPPED,1,3,2005,Planes,118,S700_2834,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,MA,50553,USA,EMEA,Benitez,Violeta,Large
10398,0.18681318681318687,1.0,9,0.17121950609786135,2005-03-30,SHIPPED,1,3,2005,Planes,118,S700_2834,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,CA,51100,France,EMEA,Henriot,Paul,Small
